           1    -5.28887    -5.28887 2.48285e-08
          80    -5.03135    -5.01888  0.00523701
          81    -4.99905    -5.01864  0.00517807
          82    -4.98769    -5.01826  0.00512866
          83    -4.94664     -5.0174  0.00513895
          84     -5.0204    -5.01743   0.0050779
          85    -4.92752    -5.01638  0.00512716
          86    -5.00292    -5.01622  0.00506993
          87    -5.03329    -5.01642  0.00501545
          88    -5.03397    -5.01662  0.00496242
          89    -4.97951     -5.0162  0.00492415
          90    -5.00146    -5.01603  0.00487216
          91    -5.01319      -5.016  0.00481872
          92    -5.08927     -5.0168  0.00483169
          93    -4.98836    -5.01649  0.00478941
          94    -5.03969    -5.01674  0.00474481
          95    -5.02753    -5.01685  0.00469623
          96    -5.09885    -5.01771  0.00472434
          97    -5.02157    -5.01775   0.0046758
          98    -5.06647    -5.01825  0.00465444
          99     -5.0342    -5.01841  0.00461021
         100    -5.06811     -5.0189  0.00459083
         101    -5.02319    -5.01895  0.00454557
         102    -5.05832    -5.01933  0.00451737
         103    -5.14783    -5.02058  0.00464259
         104    -5.01847    -5.02056  0.00459799
         105    -5.09587    -5.02128  0.00460981
         106    -5.04663    -5.02152  0.00457252
         107    -5.03903    -5.02168  0.00453272
         108     -5.1162    -5.02255  0.00457445
         109    -4.95564    -5.02194  0.00457349
         110    -5.05649    -5.02225  0.00454269
         111    -5.09056    -5.02287  0.00454325
         112    -5.02405    -5.02288   0.0045027
         113    -5.02783    -5.02292  0.00446306
         114    -4.96887    -5.02245  0.00444903
         115    -5.05831    -5.02276  0.00442126
         116     -5.0033    -5.02259  0.00438633
         117     -5.0146    -5.02253  0.00434937
         118    -5.01613    -5.02247  0.00431285
         119    -4.96669      -5.022  0.00430201
         120     -5.0701     -5.0224  0.00428479
         121    -5.02897    -5.02246  0.00424972
         122    -5.03905    -5.02259  0.00421706
         123    -4.98084    -5.02225  0.00419642
         124    -5.08334    -5.02275  0.00419139
         125    -5.07169    -5.02314  0.00417611
         126    -5.00644    -5.02301  0.00414507
         127      -4.996    -5.02279  0.00411788
         128    -4.99791     -5.0226  0.00409029
         129     -5.0175    -5.02256  0.00405878
         130    -4.97589     -5.0222   0.0040434
         131    -5.02487    -5.02222  0.00401259
         132    -5.03687    -5.02233  0.00398372
         133    -5.01477    -5.02227  0.00395418
         134    -5.00418    -5.02214  0.00392697
         135    -5.00096    -5.02198  0.00390101
         136    -5.02205    -5.02198  0.00387233
         137     -4.9724    -5.02162  0.00386095
         138    -5.02889    -5.02167  0.00383333
         139     -5.0788    -5.02209  0.00382772
         140    -4.98566    -5.02183  0.00380921
         141    -5.03267     -5.0219  0.00378297
         142    -5.07548    -5.02228   0.0037751
         143    -4.96395    -5.02187  0.00377067
         144    -5.07392    -5.02223  0.00376177
         145    -5.03036    -5.02229  0.00373624
         146    -4.96894    -5.02192  0.00372848
         147    -5.04608    -5.02209  0.00370673
         148    -5.00993    -5.02201   0.0036826
         149    -5.01984    -5.02199  0.00365791
         150    -4.99604    -5.02182  0.00363761
         151    -5.02607    -5.02185  0.00361363
         152    -5.01746    -5.02182  0.00358997
         153    -5.00569    -5.02171  0.00356806
         154    -4.99554    -5.02154  0.00354893
         155    -4.96633    -5.02119  0.00354386
         156    -5.00137    -5.02106  0.00352342
         157    -4.98868    -5.02085  0.00350701
         158    -4.95194    -5.02042  0.00351183
         159    -4.99301    -5.02024  0.00349397
         160    -5.02852     -5.0203  0.00347252
         161    -5.05855    -5.02053  0.00345907
         162    -5.08471    -5.02093  0.00346033
         163    -4.99404    -5.02076  0.00344303
         164    -5.07821    -5.02111   0.0034398
         165    -5.03458     -5.0212  0.00341992
         166    -4.97668    -5.02093  0.00340982
         167    -4.95929    -5.02056  0.00340932
         168    -4.99685    -5.02042  0.00339195
         169    -5.09982    -5.02089  0.00340426
         170    -5.05383    -5.02108  0.00338974
         171    -5.07944    -5.02142  0.00338705
         172    -5.05077    -5.02159  0.00337165
         173    -5.04382    -5.02172  0.00335461
         174    -5.03325    -5.02179  0.00333599
         175    -5.03793    -5.02188   0.0033182
         176     -5.0448    -5.02201   0.0033019
         177    -4.99157    -5.02184  0.00328772
         178    -5.00245    -5.02173  0.00327105
         179    -5.00931    -5.02166  0.00325352
         180    -5.07039    -5.02193  0.00324668
         181    -5.04932    -5.02208  0.00323227
         182    -5.00009    -5.02196  0.00321677
         183    -4.97367     -5.0217     0.00321
         184    -5.04912    -5.02185  0.00319601
         185    -5.12015    -5.02238  0.00322261
         186     -5.1546    -5.02309  0.00328275
         187    -5.00558      -5.023  0.00326653
         188    -5.00549     -5.0229  0.00325048
         189    -5.01301    -5.02285  0.00323371
         190    -5.01323     -5.0228  0.00321708
         191     -5.0315    -5.02284  0.00320056
         192     -5.0233    -5.02285  0.00318389
         193    -5.01131    -5.02279  0.00316796
         194    -5.05872    -5.02297  0.00315704
         195    -5.07455    -5.02324  0.00315191
         196    -4.98426    -5.02304  0.00314209
         197    -5.00224    -5.02293  0.00312792
         198    -5.06167    -5.02313  0.00311823
         199    -5.02805    -5.02315  0.00310266
         200     -5.0261    -5.02317  0.00308718
