           1    -5.30318    -5.30318 3.87738e-08
          64     -5.1172    -5.04207  0.00621362
          65    -5.00934    -5.04157  0.00613839
          66    -4.99437    -5.04085   0.0060869
          67    -5.03087     -5.0407  0.00599787
          68    -4.99946    -5.04009  0.00594025
          69    -5.06541    -5.04046  0.00586548
          70    -4.88637    -5.03826  0.00618096
          71    -5.01853    -5.03798  0.00610015
          72    -5.03892      -5.038  0.00601544
          73    -5.02372     -5.0378  0.00593622
          74    -5.04806    -5.03794  0.00585762
          75    -5.03271    -5.03787  0.00577993
          76     -5.0753    -5.03836  0.00572482
          77    -5.00454    -5.03792  0.00566729
          78    -4.96074    -5.03693  0.00568036
          79    -5.02141    -5.03674  0.00561185
          80    -5.03324    -5.03669  0.00554187
          81    -5.08747    -5.03732   0.0055088
          82    -5.01605    -5.03706  0.00544772
          83    -5.08385    -5.03762  0.00541118
          84    -5.07638    -5.03809  0.00536639
          85    -5.01544    -5.03782  0.00530986
          86    -5.06597    -5.03815   0.0052582
          87    -5.04476    -5.03822  0.00519831
          88    -5.04965    -5.03835  0.00514086
          89    -5.07736    -5.03879  0.00510174
          90    -4.98894    -5.03824  0.00507504
          91    -5.04099    -5.03827  0.00501936
          92    -5.00427     -5.0379  0.00497838
          93     -5.0442    -5.03796  0.00492531
          94    -5.03441    -5.03793  0.00487306
          95    -5.09067    -5.03848  0.00485328
          96    -5.00942    -5.03818  0.00481216
          97    -5.04397    -5.03824  0.00476292
          98    -5.07266    -5.03859  0.00472725
          99    -5.00355    -5.03824  0.00469273
         100    -5.02679    -5.03812   0.0046472
         101    -5.06256    -5.03836  0.00460748
         102    -5.00949    -5.03808  0.00457099
         103     -5.1244    -5.03892   0.0046028
         104    -5.06388    -5.03916   0.0045648
         105    -5.10713    -5.03981  0.00456699
         106    -5.07117     -5.0401  0.00453348
         107    -4.97955    -5.03954   0.0045263
         108    -4.97918    -5.03898  0.00451876
         109    -5.12168    -5.03974  0.00454055
         110    -5.03246    -5.03967  0.00449976
         111    -5.01267    -5.03943  0.00446579
         112     -5.0288    -5.03933  0.00442692
         113    -4.94393    -5.03849  0.00446753
         114    -4.99197    -5.03808  0.00444694
         115    -5.01563    -5.03788  0.00441255
         116    -5.08731    -5.03831  0.00439504
         117    -5.04031    -5.03833  0.00435751
         118    -5.01351    -5.03812  0.00432565
         119    -5.02064    -5.03797  0.00429179
         120     -5.0474    -5.03805  0.00425675
         121    -4.94116    -5.03725  0.00429622
         122    -5.10281    -5.03779  0.00429448
         123    -4.99064     -5.0374  0.00427664
         124    -4.98901    -5.03701  0.00425992
         125    -5.02617    -5.03693  0.00422672
         126    -5.05353    -5.03706  0.00419523
         127    -5.04646    -5.03713  0.00416285
         128    -5.09189    -5.03756  0.00415225
         129    -5.06314    -5.03776   0.0041248
         130    -5.03089     -5.0377  0.00409341
         131    -5.02321    -5.03759  0.00406365
         132    -5.01849    -5.03745  0.00403544
         133    -5.04832    -5.03753  0.00400593
         134    -5.08652     -5.0379  0.00399268
         135    -5.09566    -5.03832  0.00398596
         136    -5.05778    -5.03847  0.00395922
         137    -4.97494      -5.038  0.00395738
         138     -4.9797    -5.03758   0.0039512
         139    -5.03352    -5.03755  0.00392288
         140     -5.0152    -5.03739  0.00389811
         141    -5.05117    -5.03749  0.00387168
         142    -4.97459    -5.03705  0.00386967
         143    -4.98255    -5.03667  0.00386133
         144    -4.99495    -5.03638  0.00384537
         145    -5.00127    -5.03613  0.00382647
         146    -5.02998    -5.03609  0.00380049
         147    -5.02257      -5.036  0.00377575
         148    -5.05068     -5.0361  0.00375154
         149     -5.0172    -5.03597   0.0037285
         150    -5.00858    -5.03579  0.00370812
         151    -4.97275    -5.03537  0.00370698
         152     -5.0181    -5.03526  0.00368434
         153    -4.99594      -5.035  0.00366921
         154    -5.04702    -5.03508  0.00364621
         155    -5.02951    -5.03504  0.00362286
         156    -5.02032    -5.03495  0.00360087
         157    -5.03542    -5.03495  0.00357794
         158     -5.0254    -5.03489   0.0035558
         159    -5.08022    -5.03518  0.00354485
         160    -5.00974    -5.03502  0.00352626
         161    -5.04301    -5.03507   0.0035047
         162    -5.05498    -5.03519  0.00348523
         163    -5.08959    -5.03552  0.00347978
         164    -5.03974    -5.03555  0.00345866
         165    -5.01329    -5.03541  0.00344033
         166    -5.09421    -5.03577  0.00343779
         167    -5.02049    -5.03568  0.00341842
         168    -5.07001    -5.03588  0.00340418
         169    -4.98717    -5.03559  0.00339621
         170    -5.01631    -5.03548  0.00337813
         171    -5.03805     -5.0355   0.0033584
         172      -5.013    -5.03536  0.00334143
         173    -5.03105    -5.03534   0.0033222
         174    -5.08198    -5.03561  0.00331391
         175    -5.00219    -5.03542  0.00330047
         176    -5.01063    -5.03528  0.00328472
         177    -5.00386     -5.0351  0.00327095
         178    -5.00234    -5.03491  0.00325775
         179    -4.94833    -5.03443  0.00327526
         180     -5.1014     -5.0348  0.00327813
         181    -5.07375    -5.03502  0.00326707
         182    -5.07477    -5.03524  0.00325641
         183    -5.05479    -5.03534  0.00324037
         184    -5.05707    -5.03546  0.00322491
         185    -5.03435    -5.03546  0.00320748
         186    -5.02693    -5.03541  0.00319057
         187    -4.95162    -5.03496  0.00320481
         188    -4.96382    -5.03458  0.00321003
         189    -4.98496    -5.03432  0.00320377
         190     -5.0233    -5.03426  0.00318743
         191    -5.04323    -5.03431  0.00317109
         192    -4.99741    -5.03412  0.00316039
         193    -5.03241    -5.03411  0.00314403
         194    -5.11022     -5.0345  0.00315221
         195    -5.14406    -5.03506  0.00318572
         196    -5.04752    -5.03513   0.0031701
         197    -5.04761    -5.03519  0.00315464
         198     -4.9903    -5.03496  0.00314685
         199    -5.05234    -5.03505  0.00313225
         200    -5.06929    -5.03522  0.00312126
