           1  -0.0341469  -0.0341469 3.24647e-10
          84   -0.379798    -0.34933  0.00706812
          85   -0.435238   -0.350341  0.00705685
          86    -0.40871    -0.35102  0.00700736
          87   -0.394211   -0.351516  0.00694438
          88   -0.398838   -0.352054  0.00688625
          89   -0.441554    -0.35306  0.00688191
          90   -0.444688   -0.354078  0.00688034
          91   -0.442108   -0.355045   0.0068724
          92   -0.429253   -0.355852  0.00684487
          93   -0.417831   -0.356518  0.00680364
          94     -0.4143   -0.357133  0.00675897
          95   -0.415762    -0.35775  0.00671594
          96   -0.412535   -0.358321  0.00667018
          97    -0.39653   -0.358715  0.00661304
          98   -0.407531   -0.359213   0.0065643
          99   -0.465467   -0.360286  0.00658515
         100    -0.44229   -0.361106  0.00657016
         101    -0.36885   -0.361183  0.00650555
         102   -0.365172   -0.361222  0.00644189
         103   -0.371566   -0.361322  0.00638013
         104   -0.381304   -0.361514  0.00632168
         105   -0.366856   -0.361565  0.00626167
         106   -0.366138   -0.361608  0.00620275
         107   -0.409078   -0.362052  0.00616063
         108   -0.458259   -0.362943  0.00616765
         109   -0.457112   -0.363807  0.00617128
         110   -0.413978   -0.364263  0.00613201
         111   -0.389235   -0.364488  0.00608089
         112    -0.35738   -0.364424  0.00602693
         113   -0.376016   -0.364527  0.00597446
         114    -0.39047   -0.364755  0.00592639
         115   -0.353385   -0.364656  0.00587568
         116   -0.339908   -0.364442   0.0058289
         117   -0.362179   -0.364423  0.00577911
         118   -0.372952   -0.364495  0.00573059
         119    -0.42731   -0.365023  0.00570669
         120   -0.449318   -0.365726   0.0057022
         121   -0.436849   -0.366313  0.00568529
         122   -0.434325   -0.366871  0.00566596
         123   -0.430985   -0.367392  0.00564382
         124    -0.42866   -0.367886  0.00561989
         125   -0.459858   -0.368622  0.00562289
         126   -0.428414   -0.369096  0.00559825
         127   -0.401594   -0.369352  0.00556002
         128   -0.386452   -0.369486  0.00551818
         129   -0.432202   -0.369972  0.00549678
         130   -0.482907   -0.370841  0.00552272
         131   -0.500539   -0.371831   0.0055686
         132   -0.493454   -0.372752  0.00560212
         133   -0.490022   -0.373634  0.00562896
         134   -0.459008   -0.374271   0.0056229
         135   -0.435717   -0.374726  0.00559964
         136   -0.433399   -0.375158  0.00557506
         137   -0.425232   -0.375523  0.00554633
         138    -0.41462   -0.375807  0.00551337
         139   -0.416029   -0.376096   0.0054813
         140   -0.449125   -0.376618  0.00546691
         141   -0.458489   -0.377198  0.00545889
         142   -0.430896   -0.377576  0.00543352
         143   -0.407705   -0.377787  0.00539961
         144   -0.410366   -0.378013  0.00536685
         145   -0.401105   -0.378173   0.0053322
         146    -0.40444   -0.378352  0.00529871
         147   -0.383516   -0.378388  0.00526278
         148   -0.355826   -0.378235  0.00522943
         149   -0.337006   -0.377958  0.00520165
         150   -0.343715    -0.37773  0.00517198
         151   -0.357059   -0.377593  0.00513954
         152   -0.373916   -0.377569  0.00510578
         153   -0.414157   -0.377808  0.00507801
         154   -0.418735   -0.378074  0.00505199
         155   -0.427922   -0.378396  0.00502962
         156   -0.404211   -0.378561   0.0050001
         157   -0.393036   -0.378653   0.0049691
         158   -0.426353   -0.378955  0.00494681
         159   -0.454198   -0.379428  0.00493828
         160   -0.443575   -0.379829  0.00492367
         161    -0.41961   -0.380076  0.00489928
         162   -0.407316   -0.380245  0.00487192
         163   -0.421515   -0.380498  0.00484861
         164   -0.413423   -0.380698   0.0048232
         165   -0.386699   -0.380735  0.00479411
         166   -0.432975    -0.38105  0.00477554
         167   -0.468658   -0.381574  0.00477567
         168   -0.428423   -0.381853  0.00475538
         169   -0.387056   -0.381884  0.00472734
         170   -0.378645   -0.381865  0.00469957
         171   -0.411722   -0.382039  0.00467533
         172   -0.415835   -0.382236  0.00465228
         173   -0.410467   -0.382399  0.00462825
         174   -0.393926   -0.382465  0.00460212
         175   -0.384095   -0.382475  0.00457583
         176   -0.390832   -0.382522  0.00455008
         177   -0.388062   -0.382553  0.00452448
         178   -0.411949   -0.382719  0.00450208
         179   -0.457654   -0.383137  0.00449635
         180   -0.418713   -0.383335  0.00447571
         181   -0.396591   -0.383408  0.00445158
         182   -0.377207   -0.383374  0.00442725
         183   -0.415852   -0.383551  0.00440661
         184   -0.455164   -0.383941  0.00439982
         185   -0.477048   -0.384444  0.00440473
         186   -0.479043   -0.384953  0.00441031
         187   -0.460106   -0.385354    0.004405
         188    -0.44354   -0.385664  0.00439243
         189   -0.410488   -0.385795  0.00437115
         190   -0.403368   -0.385888  0.00434912
         191   -0.416373   -0.386047  0.00432928
         192   -0.426464   -0.386258  0.00431185
         193   -0.423607   -0.386451  0.00429385
         194    -0.44212   -0.386738  0.00428129
         195   -0.456948   -0.387098  0.00427445
         196   -0.435846   -0.387347  0.00425987
         197   -0.423341    -0.38753  0.00424216
         198   -0.419977   -0.387694   0.0042239
         199   -0.422258   -0.387867  0.00420625
         200   -0.407837   -0.387967   0.0041864
         201   -0.394676   -0.388001   0.0041657
         202   -0.420023   -0.388159   0.0041481
         203   -0.446375   -0.388446  0.00413757
         204   -0.438503   -0.388691  0.00412455
         205   -0.394574    -0.38872  0.00410453
         206   -0.365901   -0.388609   0.0040861
         207   -0.355917   -0.388451  0.00406941
         208   -0.398026   -0.388497  0.00405011
         209   -0.400551   -0.388555  0.00403114
         210   -0.390929   -0.388566  0.00401196
         211   -0.369104   -0.388474  0.00399401
         212   -0.351997   -0.388302  0.00397887
         213   -0.358843   -0.388164   0.0039626
         214   -0.371659   -0.388087  0.00394483
         215   -0.409198   -0.388185   0.0039277
         216    -0.42736   -0.388366   0.0039137
         217   -0.407196   -0.388453  0.00389663
         218   -0.404711   -0.388527  0.00387947
         219   -0.409552   -0.388623  0.00386294
         220   -0.416411    -0.38875  0.00384745
         221   -0.435701   -0.388962   0.0038359
         222    -0.42684   -0.389133  0.00382241
         223   -0.420677   -0.389274  0.00380789
         224   -0.403902    -0.38934  0.00379145
         225   -0.409598    -0.38943  0.00377567
         226   -0.458312   -0.389734  0.00377124
         227   -0.440118   -0.389956  0.00376116
         228   -0.410015   -0.390044  0.00374569
         229   -0.378241   -0.389993  0.00372969
         230   -0.357213    -0.38985  0.00371619
         231   -0.348821   -0.389673  0.00370435
         232   -0.334189   -0.389434  0.00369609
         233   -0.347356   -0.389253  0.00368464
         234   -0.389002   -0.389252  0.00366889
         235   -0.377571   -0.389202  0.00365362
         236   -0.339033    -0.38899  0.00364431
         237    -0.35855   -0.388861   0.0036312
         238   -0.368766   -0.388777  0.00361692
         239    -0.35458   -0.388634  0.00360462
         240   -0.348259   -0.388465  0.00359352
         241   -0.363864   -0.388363  0.00358006
         242   -0.375463    -0.38831  0.00356567
         243   -0.370144   -0.388235  0.00355178
         244   -0.369323   -0.388158  0.00353806
         245   -0.357508   -0.388033  0.00352583
         246   -0.336041   -0.387821  0.00351783
         247   -0.334976   -0.387607  0.00351009
         248   -0.361318   -0.387501  0.00349754
         249   -0.403101   -0.387564  0.00348405
         250   -0.398981    -0.38761  0.00347041
         251   -0.388882   -0.387615  0.00345659
         252   -0.371045   -0.387549   0.0034435
         253    -0.39785    -0.38759  0.00343013
         254   -0.400603   -0.387641  0.00341701
         255   -0.358969   -0.387528  0.00340546
         256   -0.382379   -0.387508  0.00339221
         257   -0.430324   -0.387675   0.0033831
         258   -0.455403   -0.387937  0.00338016
         259   -0.472836   -0.388265  0.00338297
         260    -0.46836   -0.388573  0.00338395
         261    -0.45293    -0.38882  0.00337996
         262   -0.394506   -0.388842  0.00336713
         263   -0.343706    -0.38867  0.00335869
         264   -0.332631   -0.388458  0.00335267
         265   -0.333658   -0.388251  0.00334639
         266   -0.379617   -0.388218  0.00333397
         267   -0.429452   -0.388373  0.00332506
         268   -0.399894   -0.388416  0.00331293
         269   -0.357921   -0.388303  0.00330255
         270   -0.348383   -0.388155  0.00329363
         271   -0.361838   -0.388058  0.00328291
         272   -0.354774   -0.387935  0.00327312
         273   -0.338427   -0.387754  0.00326615
         274   -0.377816   -0.387718  0.00325443
         275    -0.43059   -0.387873  0.00324633
         276   -0.464629   -0.388152  0.00324645
         277   -0.451718   -0.388381  0.00324283
         278   -0.430101   -0.388531  0.00323464
         279   -0.388573   -0.388531  0.00322305
         280   -0.379144   -0.388498  0.00321171
         281   -0.404881   -0.388556  0.00320081
         282   -0.436594   -0.388726  0.00319399
         283   -0.460667   -0.388981   0.0031928
         284   -0.456617   -0.389219  0.00319043
         285   -0.469504     -0.3895  0.00319165
         286   -0.492703   -0.389861  0.00320082
         287   -0.478939   -0.390172  0.00320468
         288   -0.411937   -0.390247  0.00319445
         289   -0.402249   -0.390289  0.00318366
         290    -0.44377   -0.390473  0.00317802
         291   -0.446151   -0.390665  0.00317285
         292   -0.451604   -0.390873  0.00316884
         293   -0.480754    -0.39118  0.00317284
         294   -0.484096   -0.391496  0.00317775
         295   -0.446833   -0.391684  0.00317251
         296   -0.374803   -0.391627  0.00316231
         297   -0.395182   -0.391639  0.00315168
         298   -0.440327   -0.391802  0.00314534
         299   -0.477961    -0.39209  0.00314799
         300   -0.476645   -0.392372  0.00315009
         301    -0.40736   -0.392422  0.00314002
         302   -0.406811   -0.392469  0.00312998
         303   -0.405603   -0.392513  0.00311995
         304   -0.421656   -0.392609  0.00311116
         305   -0.440825   -0.392767  0.00310497
         306   -0.450036   -0.392954  0.00310046
         307   -0.429761   -0.393074  0.00309268
         308   -0.423801   -0.393173  0.00308425
         309   -0.404227   -0.393209  0.00307447
         310   -0.392408   -0.393207  0.00306456
         311   -0.394484   -0.393211   0.0030547
         312   -0.394259   -0.393214  0.00304492
         313   -0.374431   -0.393154  0.00303578
         314   -0.379444    -0.39311  0.00302643
         315   -0.393176   -0.393111  0.00301682
         316   -0.423235   -0.393206  0.00300878
         317   -0.428061   -0.393316  0.00300129
         318   -0.410755   -0.393371  0.00299236
         319   -0.397583   -0.393384  0.00298301
         320   -0.375998    -0.39333  0.00297418
         321   -0.363531   -0.393237  0.00296636
         322   -0.376663   -0.393185   0.0029576
         323   -0.369108   -0.393111  0.00294938
         324   -0.353178   -0.392988  0.00294285
         325   -0.327886   -0.392787   0.0029406
         326   -0.332769   -0.392603  0.00293734
         327    -0.35128   -0.392477  0.00293108
         328   -0.371835   -0.392414  0.00292281
         329   -0.376622   -0.392366  0.00291432
         330   -0.379579   -0.392327  0.00290575
         331   -0.350547   -0.392201  0.00289971
         332   -0.363598   -0.392115  0.00289226
         333   -0.391958   -0.392114  0.00288357
         334   -0.399621   -0.392137  0.00287503
         335   -0.373458   -0.392081  0.00286699
         336   -0.349888   -0.391955   0.0028612
         337     -0.3664    -0.39188  0.00285372
         338    -0.38045   -0.391846  0.00284547
         339    -0.39804   -0.391864  0.00283714
         340   -0.392404   -0.391866  0.00282879
         341   -0.415297   -0.391934  0.00282133
         342   -0.445885   -0.392092  0.00281749
         343   -0.431531   -0.392207  0.00281162
         344   -0.426097   -0.392306  0.00280517
         345   -0.425852   -0.392403  0.00279873
         346   -0.407133   -0.392445  0.00279096
         347   -0.392642   -0.392446  0.00278292
         348   -0.432972   -0.392562  0.00277736
         349   -0.449054   -0.392724  0.00277411
         350   -0.429376   -0.392829  0.00276816
         351   -0.396623    -0.39284   0.0027603
         352   -0.419619   -0.392916   0.0027535
         353   -0.411307   -0.392968   0.0027462
         354    -0.37853   -0.392927  0.00273874
         355   -0.359432   -0.392833  0.00273265
         356   -0.324119    -0.39264  0.00273178
         357    -0.33054   -0.392466  0.00272966
         358   -0.375689   -0.392419  0.00272244
         359   -0.388247   -0.392407  0.00271488
         360   -0.391791   -0.392406  0.00270734
         361   -0.367635   -0.392337  0.00270071
         362   -0.340889   -0.392195  0.00269699
         363   -0.310856   -0.391971  0.00269885
         364   -0.332903   -0.391809  0.00269631
         365   -0.341198    -0.39167  0.00269249
         366   -0.339572   -0.391528  0.00268889
         367   -0.356544   -0.391432  0.00268325
         368   -0.369196   -0.391372  0.00267664
         369   -0.378825   -0.391338   0.0026696
         370   -0.352731   -0.391234  0.00266443
         371   -0.322393   -0.391048   0.0026637
         372   -0.340536   -0.390912     0.00266
         373   -0.408494   -0.390959  0.00265328
         374   -0.442073   -0.391096  0.00264971
         375   -0.415057    -0.39116  0.00264341
         376   -0.394435   -0.391169  0.00263639
         377   -0.371026   -0.391115  0.00262994
         378   -0.387077   -0.391104  0.00262301
         379   -0.352215   -0.391002  0.00261809
         380   -0.336052   -0.390857  0.00261519
         381   -0.347847   -0.390744  0.00261076
         382   -0.367969   -0.390685  0.00260461
         383   -0.379274   -0.390655  0.00259798
         384   -0.376044   -0.390617  0.00259149
         385   -0.371328   -0.390567  0.00258525
         386   -0.372705   -0.390521  0.00257896
         387   -0.364067   -0.390452   0.0025732
         388   -0.391414   -0.390455  0.00256657
         389   -0.401296   -0.390483  0.00256013
         390    -0.38611   -0.390471  0.00255359
         391   -0.362707     -0.3904  0.00254804
         392   -0.389714   -0.390399  0.00254154
         393   -0.413299   -0.390457  0.00253574
         394   -0.385547   -0.390444  0.00252934
         395   -0.340545   -0.390318  0.00252609
         396   -0.355732   -0.390231  0.00252122
         397   -0.395252   -0.390243   0.0025149
         398   -0.389268   -0.390241  0.00250858
         399   -0.372397   -0.390196  0.00250269
         400   -0.359231   -0.390119  0.00249763
         401   -0.366135   -0.390059  0.00249212
         402   -0.376148   -0.390024  0.00248616
         403   -0.395199   -0.390037  0.00248003
         404   -0.412552   -0.390093  0.00247451
         405   -0.399235   -0.390115  0.00246851
         406   -0.386028   -0.390105  0.00246245
         407   -0.373492   -0.390065  0.00245674
         408   -0.346615   -0.389958  0.00245302
         409   -0.371533   -0.389913  0.00244744
         410   -0.417243    -0.38998  0.00244238
         411   -0.425913   -0.390067    0.002438
         412   -0.419784   -0.390139  0.00243315
         413   -0.410619   -0.390189  0.00242776
         414   -0.421797   -0.390265   0.0024231
         415   -0.389283   -0.390263  0.00241726
         416   -0.393471   -0.390271  0.00241146
         417   -0.444008   -0.390399  0.00240912
         418   -0.441936   -0.390523  0.00240651
         419   -0.432091   -0.390622  0.00240281
         420   -0.417614   -0.390686  0.00239795
         421   -0.420902   -0.390758  0.00239332
         422   -0.393895   -0.390765  0.00238766
         423   -0.398686   -0.390784  0.00238209
         424   -0.372329   -0.390741  0.00237687
         425   -0.348025    -0.39064   0.0023734
         426   -0.360294   -0.390569   0.0023689
         427    -0.39103    -0.39057  0.00236335
         428   -0.415767   -0.390629  0.00235857
         429   -0.436147   -0.390735  0.00235545
         430   -0.406526   -0.390772  0.00235026
         431   -0.382785   -0.390753  0.00234488
         432   -0.357334   -0.390676  0.00234073
         433   -0.351209   -0.390585   0.0023371
         434   -0.337004   -0.390461  0.00233497
         435   -0.335212   -0.390334  0.00233305
         436   -0.328811   -0.390193  0.00233197
         437   -0.348881   -0.390098  0.00232855
         438   -0.339254   -0.389982  0.00232612
         439   -0.326877   -0.389839  0.00232526
         440    -0.32824   -0.389699  0.00232419
         441   -0.332425   -0.389569  0.00232254
         442   -0.330309   -0.389435  0.00232115
         443   -0.307751    -0.38925  0.00232323
         444   -0.344942   -0.389151  0.00232014
         445   -0.368066   -0.389103  0.00231541
         446   -0.377841   -0.389078  0.00231035
         447   -0.404889   -0.389113  0.00230545
         448   -0.410335   -0.389161  0.00230079
         449   -0.381785   -0.389144  0.00229573
         450   -0.363492   -0.389087  0.00229133
         451   -0.373358   -0.389052  0.00228652
         452   -0.416232   -0.389112  0.00228225
         453   -0.411163   -0.389161  0.00227773
         454   -0.379477    -0.38914  0.00227282
         455   -0.394581   -0.389152  0.00226785
         456   -0.425908   -0.389232  0.00226431
         457   -0.410031   -0.389278  0.00225981
         458   -0.402842   -0.389307  0.00225507
         459   -0.399872   -0.389331  0.00225028
         460   -0.392944   -0.389338   0.0022454
         461   -0.373485   -0.389304  0.00224079
         462   -0.362738   -0.389246  0.00223668
         463   -0.373522   -0.389213  0.00223211
         464    -0.38258   -0.389198  0.00222734
         465   -0.392987   -0.389206  0.00222257
         466   -0.414565   -0.389261  0.00221846
         467   -0.442249   -0.389374  0.00221661
         468   -0.490049   -0.389589  0.00222229
         469   -0.484294   -0.389791  0.00222671
         470   -0.460282   -0.389941  0.00222701
         471   -0.499409   -0.390174  0.00223438
         472   -0.515965    -0.39044  0.00224548
         473   -0.518733   -0.390711  0.00225706
         474    -0.48611   -0.390913  0.00226125
         475   -0.458923   -0.391056  0.00226102
         476   -0.443402   -0.391166  0.00225894
         477   -0.446114   -0.391281  0.00225714
         478   -0.417813   -0.391337   0.0022531
         479   -0.412348    -0.39138  0.00224883
         480    -0.40787   -0.391415   0.0022444
         481   -0.410434   -0.391454  0.00224009
         482   -0.437038   -0.391549  0.00223743
         483   -0.412399   -0.391592  0.00223322
         484   -0.378702   -0.391565  0.00222876
         485   -0.374984   -0.391531  0.00222443
         486   -0.408048   -0.391565  0.00222011
         487   -0.430324   -0.391645  0.00221698
         488   -0.429135   -0.391722  0.00221377
         489   -0.403861   -0.391746  0.00220938
         490   -0.393687    -0.39175  0.00220487
         491    -0.35039   -0.391666  0.00220199
         492   -0.332541   -0.391546  0.00220079
         493     -0.3447   -0.391451  0.00219838
         494   -0.359985   -0.391387  0.00219485
         495   -0.385132   -0.391375  0.00219045
         496   -0.429065   -0.391451  0.00218736
         497   -0.453642   -0.391576  0.00218653
         498   -0.462932   -0.391719  0.00218683
         499   -0.501116   -0.391938  0.00219341
         500   -0.517471   -0.392189  0.00220334
         501   -0.492069   -0.392389  0.00220795
         502   -0.486663   -0.392577  0.00221152
         503   -0.470956   -0.392732  0.00221261
         504   -0.462267    -0.39287  0.00221251
         505   -0.489823   -0.393062  0.00221645
         506   -0.509413   -0.393292  0.00222396
         507    -0.52378    -0.39355  0.00223442
         508   -0.501623   -0.393762  0.00224012
         509    -0.48745   -0.393946  0.00224327
         510   -0.475679   -0.394107  0.00224459
         511   -0.438057   -0.394193  0.00224185
         512   -0.423685    -0.39425  0.00223821
         513   -0.416884   -0.394294  0.00223428
         514    -0.41073   -0.394326  0.00223016
         515   -0.405603   -0.394348  0.00222594
         516   -0.412717   -0.394384  0.00222191
         517   -0.454357     -0.3945  0.00222064
         518    -0.49832     -0.3947  0.00222538
         519   -0.494226   -0.394892  0.00222934
         520   -0.496551   -0.395088   0.0022336
         521   -0.497454   -0.395284  0.00223794
         522   -0.483699   -0.395453  0.00224006
         523   -0.458041   -0.395573  0.00223897
         524   -0.464185   -0.395704  0.00223852
         525   -0.450428   -0.395808  0.00223668
         526   -0.485641   -0.395979  0.00223894
         527    -0.49264   -0.396162  0.00224219
         528   -0.451558   -0.396267   0.0022404
         529   -0.433629   -0.396338  0.00223728
         530   -0.422799   -0.396388  0.00223361
         531   -0.406636   -0.396407  0.00222949
         532    -0.42501   -0.396461  0.00222595
         533   -0.397152   -0.396462  0.00222177
         534   -0.378395   -0.396428  0.00221787
         535   -0.416885   -0.396467  0.00221405
         536   -0.436233   -0.396541  0.00221116
         537   -0.431131   -0.396605  0.00220798
         538   -0.403811   -0.396619  0.00220392
         539   -0.420007   -0.396662  0.00220026
         540   -0.421255   -0.396708  0.00219666
         541   -0.430127   -0.396769  0.00219346
         542   -0.444561   -0.396858  0.00219119
         543   -0.454172   -0.396963  0.00218969
         544   -0.428349   -0.397021  0.00218643
         545   -0.409578   -0.397044  0.00218254
         546   -0.436766   -0.397117  0.00217975
         547   -0.439254   -0.397194  0.00217713
         548   -0.421488   -0.397238  0.00217361
         549   -0.397489   -0.397238  0.00216965
         550    -0.44952   -0.397333  0.00216778
         551   -0.459345   -0.397446  0.00216677
         552   -0.431701   -0.397508  0.00216373
         553   -0.406135   -0.397524  0.00215988
         554   -0.370058   -0.397474  0.00215655
         555     -0.3393   -0.397369  0.00215521
         556   -0.357726   -0.397298  0.00215251
         557   -0.371495   -0.397252  0.00214914
         558   -0.378889   -0.397219  0.00214554
         559   -0.391358   -0.397208  0.00214173
         560   -0.378886   -0.397176  0.00213816
         561   -0.398809   -0.397178  0.00213435
         562   -0.407788   -0.397197  0.00213063
         563   -0.408064   -0.397217  0.00212694
         564   -0.399813   -0.397221  0.00212317
         565   -0.432477   -0.397284  0.00212033
         566   -0.467513   -0.397408  0.00212021
         567   -0.466195   -0.397529  0.00211994
         568   -0.437028   -0.397599  0.00211735
         569     -0.4385    -0.39767  0.00211485
         570   -0.420246    -0.39771  0.00211151
         571   -0.400621   -0.397715  0.00210781
         572   -0.416673   -0.397748  0.00210439
         573   -0.381429    -0.39772  0.00210091
         574    -0.38203   -0.397693  0.00209743
         575   -0.389627   -0.397678  0.00209383
         576   -0.378912   -0.397646  0.00209044
         577   -0.410668   -0.397668  0.00208694
         578   -0.402836   -0.397677  0.00208335
         579   -0.403002   -0.397687  0.00207977
         580   -0.396104   -0.397684  0.00207619
         581   -0.348009   -0.397598  0.00207438
         582   -0.322643    -0.39747  0.00207481
         583   -0.343363   -0.397377  0.00207332
         584   -0.380613   -0.397348  0.00206997
         585   -0.413269   -0.397375  0.00206661
         586   -0.386611   -0.397357  0.00206317
         587   -0.382121   -0.397331  0.00205981
         588   -0.340937   -0.397235  0.00205854
         589   -0.337809   -0.397134  0.00205752
         590    -0.35565   -0.397064  0.00205523
         591    -0.37548   -0.397027  0.00205208
         592   -0.389519   -0.397015  0.00204865
         593   -0.378076   -0.396983  0.00204545
         594   -0.392096   -0.396974  0.00204202
         595    -0.40001    -0.39698  0.00203859
         596   -0.405698   -0.396994  0.00203523
         597   -0.406081   -0.397009  0.00203187
         598   -0.411935   -0.397034  0.00202863
         599   -0.390432   -0.397023  0.00202527
         600   -0.363486   -0.396967  0.00202267
         601   -0.358822   -0.396904   0.0020203
         602   -0.382506    -0.39688  0.00201708
         603   -0.427721   -0.396931  0.00201439
         604   -0.400178   -0.396937  0.00201106
         605   -0.396019   -0.396935  0.00200774
         606   -0.422608   -0.396977  0.00200487
         607   -0.444921   -0.397056  0.00200312
         608   -0.436794   -0.397122  0.00200089
         609   -0.415374   -0.397152  0.00199783
         610   -0.430136   -0.397206  0.00199529
         611   -0.418519   -0.397241  0.00199233
         612   -0.404728   -0.397253  0.00198911
         613   -0.399926   -0.397257  0.00198587
         614   -0.371044   -0.397215   0.0019831
         615   -0.364848   -0.397162  0.00198057
         616    -0.37308   -0.397123  0.00197774
         617   -0.386929   -0.397106   0.0019746
         618   -0.386265   -0.397089  0.00197149
         619   -0.374387   -0.397052  0.00196864
         620   -0.365679   -0.397002  0.00196612
         621    -0.34783   -0.396922  0.00196454
         622   -0.339599    -0.39683  0.00196355
         623   -0.355194   -0.396763  0.00196153
         624   -0.370917   -0.396722  0.00195883
         625   -0.381424   -0.396697  0.00195584
         626   -0.387104   -0.396682  0.00195278
         627   -0.369774   -0.396639  0.00195014
         628    -0.39389   -0.396635  0.00194704
         629    -0.39752   -0.396636  0.00194394
         630   -0.366168   -0.396588  0.00194146
         631     -0.3585   -0.396528  0.00193932
         632   -0.364681   -0.396477  0.00193691
         633   -0.359734   -0.396419  0.00193471
         634   -0.349248   -0.396345  0.00193309
         635   -0.365944   -0.396297  0.00193064
         636    -0.36674    -0.39625  0.00192817
         637    -0.31652   -0.396125   0.0019292
         638   -0.335686    -0.39603   0.0019285
         639   -0.390748   -0.396022   0.0019255
         640   -0.401376   -0.396031  0.00192251
         641   -0.388555   -0.396019  0.00191954
         642   -0.380176   -0.395994  0.00191671
         643   -0.393612   -0.395991  0.00191373
         644     -0.4106   -0.396013   0.0019109
         645   -0.442539   -0.396085   0.0019093
         646   -0.469206   -0.396199  0.00190969
         647   -0.453089   -0.396286  0.00190876
         648   -0.394816   -0.396284  0.00190582
         649   -0.351089   -0.396215  0.00190415
         650    -0.35883   -0.396157  0.00190209
         651   -0.367481   -0.396113  0.00189968
         652   -0.367971    -0.39607  0.00189726
         653   -0.356174   -0.396009  0.00189534
         654   -0.355942   -0.395947  0.00189343
         655   -0.381534   -0.395925  0.00189067
         656   -0.404823   -0.395939  0.00188783
         657   -0.433586   -0.395996  0.00188583
         658   -0.431741   -0.396051  0.00188374
         659   -0.412278   -0.396075  0.00188105
         660   -0.415572   -0.396105  0.00187843
         661   -0.420257   -0.396141  0.00187594
         662     -0.4336   -0.396198  0.00187396
         663   -0.453576   -0.396284  0.00187313
         664   -0.459692    -0.39638  0.00187274
         665   -0.435132   -0.396438  0.00187083
