           1  -0.0341216  -0.0341216 2.94541e-10
         666   -0.371808   -0.401969  0.00183566
         667    -0.37939   -0.401935  0.00183322
         668   -0.369747   -0.401887  0.00183111
         669   -0.378888   -0.401852   0.0018287
         670   -0.387693   -0.401831  0.00182609
         671   -0.385868   -0.401808  0.00182353
         672   -0.378125   -0.401772  0.00182115
         673    -0.39084   -0.401756  0.00181852
         674   -0.409841   -0.401768  0.00181586
         675    -0.39211   -0.401754  0.00181323
         676   -0.425006   -0.401788  0.00181087
         677   -0.442912   -0.401849  0.00180921
         678   -0.424591   -0.401882  0.00180686
         679   -0.413148   -0.401899  0.00180427
         680   -0.415239   -0.401919  0.00180172
         681   -0.406031   -0.401925  0.00179909
         682   -0.368488   -0.401876  0.00179712
         683   -0.355096   -0.401807  0.00179579
         684   -0.373259   -0.401765  0.00179365
         685   -0.370357    -0.40172  0.00179162
         686   -0.338862   -0.401628  0.00179135
         687   -0.357027   -0.401563  0.00178992
         688   -0.380845   -0.401533  0.00178757
         689   -0.381371   -0.401504  0.00178521
         690   -0.393196   -0.401492  0.00178267
         691   -0.433091   -0.401537  0.00178067
         692   -0.451696    -0.40161  0.00177958
         693    -0.39947   -0.401607  0.00177701
         694    -0.38067   -0.401577  0.00177471
         695   -0.376229    -0.40154  0.00177253
         696   -0.405452   -0.401546  0.00176999
         697   -0.431495   -0.401589  0.00176797
         698   -0.431386   -0.401631  0.00176595
         699   -0.436571   -0.401681  0.00176413
         700   -0.438228   -0.401734  0.00176239
         701   -0.453562   -0.401808  0.00176142
         702   -0.426197   -0.401842  0.00175926
         703   -0.417657   -0.401865   0.0017569
         704   -0.385699   -0.401842  0.00175455
         705   -0.400206   -0.401839  0.00175207
         706   -0.373036   -0.401799  0.00175006
         707   -0.326743   -0.401693   0.0017508
         708   -0.316466   -0.401572  0.00175246
         709   -0.331251   -0.401473  0.00175279
         710   -0.336862   -0.401382  0.00175269
         711   -0.375317   -0.401345   0.0017506
         712   -0.403208   -0.401348  0.00174815
         713   -0.418818   -0.401372  0.00174587
         714   -0.401223   -0.401372  0.00174342
         715   -0.409843   -0.401384  0.00174102
         716   -0.432665   -0.401428  0.00173914
         717   -0.454705   -0.401502   0.0017383
         718   -0.438727   -0.401554  0.00173665
         719   -0.432254   -0.401597  0.00173476
         720   -0.415461   -0.401616  0.00173246
         721    -0.42543   -0.401649  0.00173037
         722   -0.449969   -0.401716  0.00172927
         723   -0.467537   -0.401807  0.00172927
         724   -0.463331   -0.401892  0.00172897
         725   -0.431912   -0.401933  0.00172708
         726   -0.431295   -0.401974  0.00172518
         727   -0.415814   -0.401993  0.00172291
         728   -0.388293   -0.401974  0.00172064
         729   -0.357763   -0.401913  0.00171935
         730   -0.375318   -0.401877  0.00171738
         731   -0.432717   -0.401919  0.00171555
         732   -0.431204   -0.401959  0.00171367
         733   -0.421772   -0.401986  0.00171155
         734   -0.457012   -0.402061  0.00171086
         735   -0.490386   -0.402181  0.00171275
         736   -0.447289   -0.402242  0.00171152
         737    -0.41127   -0.402255  0.00170924
         738   -0.395316   -0.402245  0.00170695
         739   -0.406921   -0.402252  0.00170465
         740     -0.3963   -0.402244  0.00170236
         741   -0.382992   -0.402218  0.00170026
         742   -0.372417   -0.402177  0.00169845
         743   -0.383247   -0.402152  0.00169635
         744   -0.403872   -0.402154  0.00169407
         745    -0.42576   -0.402186   0.0016921
         746   -0.426067   -0.402218  0.00169013
         747   -0.415692   -0.402236  0.00168797
         748   -0.443294   -0.402291   0.0016866
         749   -0.436311   -0.402336  0.00168496
         750   -0.455341   -0.402407   0.0016842
         751   -0.423201   -0.402435  0.00168218
         752   -0.397319   -0.402428  0.00167996
         753   -0.377968   -0.402395  0.00167804
         754   -0.371728   -0.402355  0.00167631
         755   -0.377019   -0.402321  0.00167442
         756   -0.404663   -0.402324  0.00167221
         757   -0.414345    -0.40234  0.00167008
         758   -0.430301   -0.402377  0.00166828
         759   -0.426613   -0.402409  0.00166639
         760   -0.381071   -0.402381  0.00166443
         761    -0.37768   -0.402348  0.00166256
         762   -0.413559   -0.402363  0.00166045
         763    -0.42181   -0.402389  0.00165846
         764   -0.428211   -0.402422  0.00165664
         765   -0.398561   -0.402417  0.00165448
         766   -0.392243   -0.402404  0.00165237
         767   -0.386169   -0.402383  0.00165036
         768   -0.414972   -0.402399  0.00164829
         769   -0.434198   -0.402441  0.00164666
         770   -0.456424   -0.402511  0.00164602
         771   -0.461343   -0.402587  0.00164565
         772   -0.472269   -0.402677  0.00164599
         773   -0.446705   -0.402734  0.00164485
         774   -0.424693   -0.402763  0.00164297
         775   -0.375037   -0.402727  0.00164124
         776   -0.331423   -0.402635  0.00164169
         777    -0.34561   -0.402562  0.00164122
         778   -0.386837   -0.402541  0.00163923
         779   -0.389084   -0.402524  0.00163722
         780   -0.368667   -0.402481   0.0016357
         781   -0.365791   -0.402434  0.00163428
         782   -0.400647   -0.402431  0.00163219
         783   -0.425697   -0.402461  0.00163037
         784   -0.403179   -0.402462  0.00162829
         785   -0.421399   -0.402486   0.0016264
         786   -0.432189   -0.402524  0.00162477
         787    -0.43964   -0.402571  0.00162339
         788   -0.402688   -0.402571  0.00162133
         789   -0.359115   -0.402516  0.00162021
         790   -0.362699   -0.402466  0.00161894
         791   -0.385478   -0.402444  0.00161704
         792    -0.39585   -0.402436  0.00161502
         793     -0.3838   -0.402413  0.00161315
         794   -0.368916    -0.40237  0.00161167
         795   -0.380294   -0.402343  0.00160988
         796   -0.386697   -0.402323  0.00160798
         797    -0.38423     -0.4023  0.00160612
         798    -0.36419   -0.402252  0.00160482
         799    -0.37744   -0.402221  0.00160311
         800     -0.3821   -0.402196  0.00160131
