           1  -0.0340205  -0.0340205 1.52819e-10
         666    -0.46181   -0.416038  0.00205571
         667   -0.435455   -0.416067  0.00205283
         668   -0.430833    -0.41609  0.00204988
         669   -0.415989   -0.416089  0.00204681
         670   -0.381869   -0.416038   0.0020444
         671   -0.360484   -0.415956  0.00204303
         672   -0.346026   -0.415852  0.00204263
         673   -0.369802   -0.415783  0.00204074
         674    -0.39606   -0.415754  0.00203793
         675   -0.396938   -0.415726   0.0020351
         676   -0.405675   -0.415711  0.00203214
         677   -0.404381   -0.415694  0.00202921
         678   -0.402873   -0.415675   0.0020263
         679    -0.41104   -0.415669  0.00202333
         680   -0.409812    -0.41566  0.00202037
         681   -0.402868   -0.415641   0.0020175
         682   -0.389767   -0.415603  0.00201489
         683   -0.371544   -0.415539  0.00201298
         684   -0.375949   -0.415481  0.00201087
         685   -0.386252   -0.415438  0.00200838
         686   -0.388261   -0.415399  0.00200585
         687   -0.397385   -0.415372   0.0020031
         688   -0.378921   -0.415319  0.00200089
         689   -0.361201   -0.415241  0.00199952
         690   -0.386747     -0.4152  0.00199705
         691   -0.433264   -0.415226  0.00199433
         692    -0.44277   -0.415266  0.00199185
         693   -0.417249   -0.415268  0.00198898
         694    -0.35861   -0.415187  0.00198778
         695   -0.355212     -0.4151   0.0019868
         696    -0.33136    -0.41498  0.00198758
         697   -0.296914   -0.414811  0.00199194
         698   -0.313748   -0.414666  0.00199434
         699   -0.351544   -0.414576  0.00199353
         700   -0.389148   -0.414539  0.00199101
         701   -0.388237   -0.414502  0.00198852
         702   -0.387612   -0.414463  0.00198606
         703   -0.388754   -0.414427  0.00198357
         704   -0.408413   -0.414418  0.00198077
         705    -0.40261   -0.414402  0.00197803
         706   -0.406074    -0.41439  0.00197527
         707   -0.364016   -0.414319  0.00197376
         708   -0.380555   -0.414271  0.00197155
         709   -0.417022   -0.414275  0.00196877
         710   -0.433668   -0.414302  0.00196619
         711    -0.45361   -0.414357   0.0019642
         712   -0.453374   -0.414412   0.0019622
         713    -0.42383   -0.414425  0.00195949
         714   -0.410858    -0.41442  0.00195676
         715   -0.397097   -0.414396  0.00195417
         716   -0.399203   -0.414375  0.00195156
         717   -0.388237   -0.414338  0.00194917
         718   -0.375588   -0.414285  0.00194721
         719   -0.388733   -0.414249  0.00194482
         720   -0.405917   -0.414237  0.00194216
         721   -0.404621   -0.414224  0.00193951
         722   -0.406359   -0.414213  0.00193685
         723      -0.446   -0.414257  0.00193467
         724   -0.417174   -0.414261    0.001932
         725   -0.364173   -0.414192  0.00193057
         726   -0.364323   -0.414123  0.00192914
         727   -0.364938   -0.414056  0.00192767
         728   -0.380328   -0.414009  0.00192558
         729   -0.379638   -0.413962  0.00192351
         730   -0.394543   -0.413936  0.00192106
         731    -0.39419   -0.413909  0.00191862
         732   -0.377753   -0.413859  0.00191664
         733    -0.35592    -0.41378  0.00191565
         734   -0.363503   -0.413712  0.00191427
         735   -0.384212   -0.413672  0.00191208
         736   -0.390052   -0.413639  0.00190976
         737   -0.345815   -0.413547  0.00190938
         738   -0.343919   -0.413453  0.00190912
         739   -0.346349   -0.413362   0.0019087
         740    -0.35588   -0.413285   0.0019077
         741   -0.377313   -0.413236  0.00190574
         742   -0.439848   -0.413272  0.00190351
         743   -0.443481   -0.413313  0.00190138
         744    -0.41718   -0.413318  0.00189883
         745   -0.404977   -0.413307  0.00189632
         746   -0.397776   -0.413286  0.00189389
         747   -0.404595   -0.413274  0.00189139
         748   -0.409791   -0.413269  0.00188887
         749   -0.423564   -0.413283   0.0018864
         750   -0.420062   -0.413292   0.0018839
         751   -0.389214    -0.41326  0.00188167
         752   -0.372944   -0.413207  0.00187993
         753   -0.368287   -0.413147  0.00187838
         754   -0.405292   -0.413137  0.00187592
         755   -0.417561   -0.413142  0.00187344
         756   -0.383902   -0.413104  0.00187136
         757   -0.333558   -0.412999  0.00187184
         758   -0.316741   -0.412872  0.00187367
         759   -0.368619   -0.412813  0.00187211
         760   -0.389297   -0.412782   0.0018699
         761   -0.403166    -0.41277  0.00186749
         762   -0.383354   -0.412731  0.00186544
         763   -0.352344   -0.412652  0.00186467
         764   -0.353248   -0.412574  0.00186385
         765   -0.335391   -0.412473  0.00186414
         766   -0.320829   -0.412354  0.00186554
         767   -0.309163   -0.412219  0.00186795
         768    -0.33666   -0.412121  0.00186811
         769   -0.350759   -0.412041  0.00186739
         770   -0.373931   -0.411992  0.00186562
         771   -0.409694   -0.411989   0.0018632
         772   -0.418801   -0.411997  0.00186081
         773   -0.403912   -0.411987  0.00185843
         774   -0.442006   -0.412026  0.00185643
         775   -0.493783   -0.412131  0.00185703
         776    -0.53521    -0.41229   0.0018614
         777   -0.482195    -0.41238  0.00186118
         778   -0.430042   -0.412402  0.00185892
         779   -0.429569   -0.412424  0.00185667
         780    -0.44145   -0.412462  0.00185466
         781   -0.446212   -0.412505  0.00185279
         782   -0.459224   -0.412565  0.00185138
         783   -0.476697   -0.412647  0.00185083
         784    -0.45765   -0.412704  0.00184936
         785   -0.419185   -0.412712  0.00184702
         786   -0.400882   -0.412697  0.00184473
         787   -0.404201   -0.412686  0.00184242
         788   -0.405368   -0.412677   0.0018401
         789     -0.3788   -0.412634  0.00183827
         790   -0.407366   -0.412627  0.00183596
         791   -0.460815   -0.412688  0.00183465
         792   -0.484765   -0.412779  0.00183459
         793   -0.443561   -0.412818  0.00183268
         794   -0.397091   -0.412798  0.00183048
         795   -0.390252    -0.41277   0.0018284
         796   -0.413697   -0.412771   0.0018261
         797   -0.416856   -0.412776  0.00182382
         798   -0.405515   -0.412767  0.00182156
         799   -0.390218   -0.412739   0.0018195
         800   -0.394414   -0.412716  0.00181737
