           1  -0.0341722  -0.0341722 2.27176e-10
         136   -0.374245   -0.372525  0.00532577
         137   -0.362169    -0.37245  0.00528743
         138   -0.358461   -0.372348  0.00525009
         139    -0.36729   -0.372312  0.00521244
         140   -0.392924   -0.372459  0.00517729
         141   -0.393491   -0.372608  0.00514272
         142   -0.362545   -0.372537  0.00510699
         143   -0.375302   -0.372557  0.00507132
         144   -0.360796   -0.372475  0.00503676
         145   -0.384774    -0.37256  0.00500273
         146   -0.418138   -0.372872   0.0049782
         147   -0.410537   -0.373128  0.00495092
         148    -0.39788   -0.373295   0.0049203
         149   -0.408368   -0.373531   0.0048929
         150   -0.387151   -0.373622  0.00486112
         151   -0.356828    -0.37351   0.0048302
         152    -0.39882   -0.373677  0.00480129
         153   -0.429483   -0.374042  0.00478375
         154   -0.401023   -0.374217  0.00475589
         155   -0.358173   -0.374113  0.00472634
         156   -0.359193   -0.374018  0.00469701
         157   -0.377442    -0.37404  0.00466714
         158   -0.366118   -0.373989  0.00463787
         159   -0.373125   -0.373984   0.0046087
         160   -0.373847   -0.373983   0.0045799
         161   -0.346317   -0.373811  0.00455468
         162   -0.331958   -0.373553  0.00453388
         163   -0.335549    -0.37332  0.00451206
         164   -0.347284   -0.373161  0.00448734
         165   -0.395193   -0.373295  0.00446213
         166   -0.398771   -0.373448  0.00443788
         167   -0.352184   -0.373321  0.00441314
         168   -0.326381   -0.373041   0.0043957
         169   -0.340181   -0.372847  0.00437399
         170   -0.364886     -0.3728  0.00434851
         171   -0.384905   -0.372871  0.00432366
         172   -0.397824   -0.373016  0.00430096
         173   -0.423312   -0.373307  0.00428591
         174   -0.418682   -0.373567   0.0042692
         175     -0.3933    -0.37368   0.0042463
         176   -0.395158   -0.373802  0.00422392
         177   -0.381639   -0.373846  0.00420029
         178   -0.354268   -0.373736  0.00417813
         179   -0.395867    -0.37386  0.00415662
         180    -0.42189   -0.374127  0.00414209
         181   -0.441818   -0.374501  0.00413605
         182   -0.443762   -0.374881  0.00413079
         183   -0.435148   -0.375211  0.00412133
         184   -0.390589   -0.375294  0.00409978
         185   -0.386774   -0.375356  0.00407809
         186   -0.400657   -0.375492  0.00405843
         187   -0.379516   -0.375514  0.00403678
         188   -0.390871   -0.375596  0.00401614
         189   -0.384979   -0.375645  0.00399519
         190   -0.391469   -0.375729  0.00397504
         191   -0.404634    -0.37588   0.0039571
         192    -0.41911   -0.376105  0.00394289
         193   -0.449196   -0.376484  0.00394061
         194   -0.446298   -0.376844  0.00393669
         195   -0.420384   -0.377067  0.00392283
         196   -0.422378   -0.377298  0.00390963
         197   -0.430199   -0.377567  0.00389899
         198   -0.413766   -0.377749  0.00388358
         199    -0.41379   -0.377931  0.00386829
         200    -0.44466   -0.378264  0.00386331
         201   -0.468313   -0.378712  0.00386998
         202   -0.458744   -0.379108  0.00387105
         203   -0.413115   -0.379276   0.0038556
         204   -0.392131   -0.379339  0.00383722
         205   -0.384592   -0.379365  0.00381858
         206   -0.375655   -0.379347  0.00380009
         207   -0.366421   -0.379284  0.00378224
         208   -0.371715   -0.379248  0.00376423
         209   -0.366043   -0.379185  0.00374675
         210   -0.354348   -0.379066  0.00373078
         211   -0.371831   -0.379032  0.00371325
         212   -0.337192   -0.378835  0.00370098
         213   -0.329413   -0.378603  0.00369087
         214   -0.328086   -0.378367  0.00368117
         215   -0.341664   -0.378196    0.003668
         216   -0.313771   -0.377898  0.00366312
         217   -0.295712   -0.377519  0.00366577
         218   -0.298847   -0.377158  0.00366668
         219    -0.33144   -0.376949  0.00365587
         220   -0.333754   -0.376753  0.00364452
         221    -0.33442   -0.376561  0.00363306
         222   -0.361233   -0.376492  0.00361735
         223   -0.335931    -0.37631   0.0036057
         224   -0.332206   -0.376114  0.00359498
         225    -0.36524   -0.376065  0.00357932
         226   -0.375237   -0.376062  0.00356349
         227   -0.321683   -0.375822  0.00355583
         228   -0.331052   -0.375626  0.00354565
         229   -0.399702   -0.375731  0.00353173
         230   -0.440242   -0.376011  0.00352749
         231   -0.420002   -0.376202  0.00351736
         232   -0.391067   -0.376266  0.00350278
         233   -0.362702   -0.376208  0.00348823
         234   -0.373289   -0.376195  0.00347335
         235   -0.424302     -0.3764  0.00346459
         236   -0.430212   -0.376628  0.00345741
         237   -0.410366    -0.37677  0.00344575
         238   -0.378688   -0.376778  0.00343128
         239    -0.37445   -0.376768  0.00341694
         240   -0.377547   -0.376772   0.0034027
         241   -0.400753   -0.376871  0.00339004
         242   -0.389314   -0.376923  0.00337642
         243   -0.382079   -0.376944  0.00336259
         244   -0.394712   -0.377017   0.0033496
         245   -0.368153    -0.37698  0.00333612
         246   -0.384136    -0.37701  0.00332269
         247   -0.388464   -0.377056  0.00330956
         248   -0.363352   -0.377001  0.00329668
         249   -0.341416   -0.376858  0.00328653
         250   -0.365944   -0.376814  0.00327368
         251   -0.359529   -0.376745  0.00326136
         252   -0.343019   -0.376611  0.00325116
         253   -0.349026   -0.376502  0.00324014
         254   -0.370921    -0.37648  0.00322746
         255   -0.401188   -0.376577  0.00321625
         256   -0.381541   -0.376597  0.00320375
         257   -0.420838   -0.376769   0.0031959
         258    -0.47339   -0.377143  0.00320538
         259   -0.454443   -0.377442  0.00320687
         260   -0.421615   -0.377612  0.00319904
         261   -0.397044   -0.377686  0.00318765
         262   -0.370772    -0.37766  0.00317559
         263   -0.376564   -0.377656  0.00316352
         264   -0.397923   -0.377732  0.00315246
         265   -0.410226   -0.377855  0.00314295
         266   -0.436537   -0.378076  0.00313887
         267   -0.425641   -0.378254  0.00313216
         268   -0.409981   -0.378372  0.00312271
         269    -0.40823   -0.378483  0.00311308
         270   -0.413021   -0.378611  0.00310417
         271   -0.410796    -0.37873  0.00309499
         272   -0.375502   -0.378718  0.00308364
         273   -0.364206   -0.378665   0.0030728
         274   -0.388988   -0.378702  0.00306181
         275   -0.390262   -0.378744  0.00305097
         276   -0.389352   -0.378783  0.00304016
         277   -0.390749   -0.378826  0.00302949
         278   -0.406049   -0.378924  0.00302017
         279   -0.402324   -0.379008  0.00301051
         280   -0.426838   -0.379179   0.0030046
         281    -0.43224   -0.379368  0.00299984
         282   -0.472295   -0.379697  0.00300725
         283    -0.50732   -0.380148  0.00303024
         284   -0.514643   -0.380622  0.00305636
         285    -0.53144   -0.381151   0.0030911
         286   -0.511536   -0.381607  0.00311373
         287   -0.447662   -0.381837  0.00311138
         288   -0.424726   -0.381986  0.00310414
         289   -0.406915   -0.382072   0.0030946
         290   -0.384176   -0.382079  0.00308393
         291   -0.382237    -0.38208  0.00307334
         292   -0.403694   -0.382154   0.0030637
         293   -0.414598   -0.382265  0.00305525
         294   -0.402203   -0.382332  0.00304561
         295    -0.36629   -0.382278  0.00303577
         296   -0.371911   -0.382243  0.00302571
         297   -0.358837   -0.382164  0.00301655
         298   -0.371133   -0.382127  0.00300666
         299   -0.429854   -0.382287  0.00300083
         300   -0.418129   -0.382406  0.00299321
         301   -0.379195   -0.382396  0.00298328
         302   -0.375142   -0.382372   0.0029735
         303   -0.392233   -0.382404  0.00296387
         304    -0.40498   -0.382478  0.00295505
         305   -0.405438   -0.382554  0.00294632
         306   -0.413595   -0.382655  0.00293843
         307   -0.403338   -0.382722  0.00292964
         308   -0.366111   -0.382669  0.00292062
         309   -0.356018   -0.382582  0.00291244
         310   -0.342061   -0.382452  0.00290598
         311   -0.360654   -0.382382  0.00289748
         312   -0.364631   -0.382325  0.00288875
         313   -0.353887   -0.382234  0.00288095
         314   -0.380667   -0.382229  0.00287178
         315   -0.390579   -0.382255  0.00286279
         316   -0.396903   -0.382302   0.0028541
         317   -0.396544   -0.382347  0.00284545
         318   -0.400346   -0.382403  0.00283707
         319   -0.421991   -0.382527  0.00283089
         320   -0.423463   -0.382655  0.00282493
         321   -0.427595   -0.382795  0.00281959
         322   -0.404174   -0.382862  0.00281162
         323   -0.359319   -0.382789  0.00280386
         324   -0.352143   -0.382694   0.0027968
         325   -0.341908   -0.382569  0.00279101
         326   -0.318646   -0.382373  0.00278933
         327   -0.308572   -0.382147  0.00278991
         328   -0.295153   -0.381882  0.00279398
         329   -0.304813   -0.381647   0.0027953
         330    -0.34424   -0.381534  0.00278912
         331   -0.353786    -0.38145  0.00278196
         332   -0.375065   -0.381431  0.00277364
         333   -0.387688    -0.38145  0.00276538
         334   -0.396058   -0.381493  0.00275744
         335   -0.410368    -0.38158  0.00275056
         336   -0.422158     -0.3817  0.00274502
         337   -0.396739   -0.381745  0.00273724
         338   -0.347299   -0.381643  0.00273104
         339   -0.347625   -0.381543  0.00272482
         340   -0.363256   -0.381489  0.00271734
         341   -0.377767   -0.381478  0.00270939
         342   -0.367929   -0.381438  0.00270176
         343   -0.376235   -0.381423  0.00269393
         344   -0.388738   -0.381445  0.00268618
         345   -0.390173    -0.38147  0.00267851
         346   -0.392893   -0.381503  0.00267098
         347   -0.379454   -0.381497  0.00266328
         348   -0.345624   -0.381394  0.00265763
         349   -0.338542   -0.381271  0.00265285
         350   -0.311309   -0.381071  0.00265279
         351    -0.30982   -0.380868  0.00265298
         352   -0.334971   -0.380738  0.00264865
         353   -0.381124   -0.380739  0.00264115
         354   -0.417331   -0.380842  0.00263571
         355   -0.441922   -0.381014  0.00263389
         356   -0.434311   -0.381164  0.00263075
         357   -0.414948   -0.381259  0.00262508
         358   -0.419832   -0.381366  0.00261996
         359   -0.418257   -0.381469  0.00261467
         360   -0.404475   -0.381533  0.00260819
         361   -0.362022   -0.381479  0.00260152
         362   -0.351524   -0.381396  0.00259565
         363   -0.378718   -0.381389  0.00258851
         364   -0.376861   -0.381376  0.00258143
         365   -0.411896    -0.38146  0.00257571
         366   -0.403799   -0.381521   0.0025694
         367   -0.383244   -0.381526   0.0025624
         368   -0.363368   -0.381476  0.00255591
         369    -0.35429   -0.381403  0.00255005
         370   -0.367745   -0.381366  0.00254343
         371   -0.392751   -0.381397  0.00253675
         372   -0.382623     -0.3814  0.00252994
         373   -0.361451   -0.381346  0.00252372
         374   -0.366819   -0.381308  0.00251727
         375   -0.369016   -0.381275  0.00251077
         376    -0.36565   -0.381233  0.00250444
         377   -0.315092   -0.381058  0.00250393
         378   -0.325191    -0.38091  0.00250167
         379   -0.341602   -0.380806  0.00249721
         380   -0.322412   -0.380653  0.00249537
         381   -0.305514   -0.380455   0.0024966
         382   -0.323364   -0.380306  0.00249453
         383   -0.361171   -0.380256  0.00248852
         384   -0.383726   -0.380265  0.00248205
         385    -0.36179   -0.380217  0.00247607
         386   -0.328589   -0.380083  0.00247327
         387   -0.331787   -0.379958  0.00247002
         388   -0.335747   -0.379845  0.00246628
         389   -0.305832   -0.379654  0.00246727
         390   -0.321953   -0.379506  0.00246538
         391   -0.327854   -0.379374  0.00246261
         392   -0.320653   -0.379224  0.00246088
         393   -0.313869   -0.379058  0.00246023
         394   -0.354362   -0.378995  0.00245478
         395   -0.370184   -0.378973  0.00244867
         396    -0.40487   -0.379039  0.00244336
         397    -0.39171    -0.37907  0.00243741
         398   -0.333798   -0.378957  0.00243394
         399    -0.31282   -0.378791  0.00243348
         400   -0.317236   -0.378637  0.00243226
         401   -0.340546   -0.378542  0.00242805
         402   -0.354497   -0.378482  0.00242274
         403   -0.340319   -0.378388  0.00241858
         404   -0.381164   -0.378394   0.0024126
         405   -0.406343   -0.378463  0.00240763
         406    -0.41097   -0.378543  0.00240303
         407   -0.397349    -0.37859  0.00239757
         408   -0.389105   -0.378615  0.00239184
         409   -0.413947   -0.378702  0.00238755
         410   -0.391095   -0.378732  0.00238192
         411   -0.362195   -0.378692  0.00237646
         412   -0.337848   -0.378593  0.00237276
         413    -0.34417   -0.378509  0.00236848
         414   -0.383197   -0.378521  0.00236278
         415   -0.389866   -0.378548  0.00235725
         416   -0.391859    -0.37858   0.0023518
         417    -0.42915   -0.378701  0.00234928
         418   -0.450075   -0.378872  0.00234986
         419   -0.469621   -0.379089  0.00235421
         420   -0.481731   -0.379333  0.00236126
         421   -0.496532   -0.379611    0.002372
         422   -0.475152   -0.379838  0.00237716
         423   -0.473173   -0.380058  0.00238176
         424   -0.450227   -0.380224  0.00238188
         425   -0.408043   -0.380289  0.00237718
         426   -0.384874     -0.3803  0.00237162
         427   -0.363295    -0.38026   0.0023664
         428   -0.384215    -0.38027  0.00236089
         429   -0.409116   -0.380337  0.00235635
         430   -0.397262   -0.380376   0.0023512
         431   -0.382189    -0.38038  0.00234574
         432   -0.380357    -0.38038  0.00234031
         433   -0.380765   -0.380381  0.00233491
         434   -0.390915   -0.380405  0.00232966
         435   -0.406349   -0.380465  0.00232506
         436    -0.43525   -0.380591  0.00232312
         437   -0.456907   -0.380765  0.00232436
         438   -0.419178   -0.380853  0.00232071
         439   -0.363627   -0.380814  0.00231576
         440   -0.356658   -0.380759  0.00231114
         441   -0.388682   -0.380777  0.00230597
         442   -0.415133   -0.380855  0.00230206
         443   -0.427698    -0.38096   0.0022993
         444   -0.455944   -0.381129  0.00230031
         445   -0.497186    -0.38139  0.00230988
         446   -0.467898   -0.381584  0.00231283
         447    -0.44503   -0.381726  0.00231201
         448   -0.462383   -0.381906  0.00231384
         449   -0.464787   -0.382091  0.00231604
         450   -0.429716   -0.382196  0.00231331
         451   -0.417277   -0.382274  0.00230949
         452   -0.411674   -0.382339   0.0023053
         453    -0.41181   -0.382404  0.00230113
         454    -0.43217   -0.382514  0.00229867
         455   -0.441018   -0.382643  0.00229721
         456    -0.43782   -0.382764  0.00229535
         457   -0.404683   -0.382811  0.00229083
         458   -0.394251   -0.382836  0.00228597
         459   -0.417039   -0.382911   0.0022822
         460   -0.459003   -0.383076  0.00228323
         461   -0.427919   -0.383174  0.00228034
         462   -0.374724   -0.383155  0.00227548
         463   -0.380216   -0.383149  0.00227058
         464   -0.420463   -0.383229  0.00226711
         465   -0.404332   -0.383275  0.00226269
         466   -0.397546   -0.383305  0.00225804
         467   -0.421359   -0.383387  0.00225467
         468   -0.452886   -0.383535  0.00225474
         469    -0.44072   -0.383657  0.00225323
         470   -0.425726   -0.383747  0.00225021
         471   -0.444748   -0.383876  0.00224916
         472    -0.45919   -0.384036  0.00225004
         473   -0.446572   -0.384168  0.00224917
         474   -0.423267   -0.384251  0.00224593
         475   -0.416618   -0.384319  0.00224224
         476   -0.438181   -0.384432  0.00224038
         477   -0.452089   -0.384574  0.00224017
         478   -0.439067   -0.384688  0.00223838
         479   -0.467117    -0.38486  0.00224032
         480   -0.455671   -0.385007   0.0022405
         481   -0.431443   -0.385104  0.00223792
         482   -0.411578   -0.385159  0.00223395
         483   -0.422332   -0.385236  0.00223065
         484   -0.456965   -0.385384  0.00223096
         485   -0.444266   -0.385505  0.00222966
         486   -0.425771   -0.385588  0.00222661
         487   -0.384409   -0.385586  0.00222204
         488   -0.392049   -0.385599  0.00221753
         489   -0.390754    -0.38561  0.00221302
         490   -0.367419   -0.385573  0.00220881
         491   -0.407071   -0.385616  0.00220475
         492   -0.441501    -0.38573  0.00220319
         493   -0.458198   -0.385877  0.00220362
         494   -0.466078   -0.386039  0.00220513
         495   -0.458447   -0.386186  0.00220552
         496   -0.449119   -0.386312  0.00220472
         497   -0.403744   -0.386347  0.00220057
         498   -0.367571    -0.38631  0.00219647
         499   -0.349948   -0.386237  0.00219328
         500   -0.351894   -0.386168  0.00218997
         501   -0.329832   -0.386056  0.00218848
         502   -0.304195   -0.385893  0.00219019
         503   -0.316938   -0.385756  0.00219012
         504    -0.37154   -0.385727  0.00218596
         505   -0.394992   -0.385746   0.0021817
         506   -0.375486   -0.385725  0.00217749
         507   -0.345795   -0.385647  0.00217462
         508   -0.311219     -0.3855  0.00217526
         509   -0.327309   -0.385386  0.00217399
         510   -0.339376   -0.385296   0.0021716
         511   -0.350404   -0.385227  0.00216843
         512   -0.362666   -0.385183  0.00216464
         513   -0.349583   -0.385114  0.00216153
         514   -0.336451   -0.385019   0.0021594
         515   -0.358728   -0.384968  0.00215581
         516   -0.387742   -0.384974  0.00215164
         517   -0.394082   -0.384991  0.00214755
         518   -0.379046    -0.38498  0.00214343
         519    -0.37203   -0.384955  0.00213945
         520    -0.38084   -0.384947  0.00213535
         521   -0.388896   -0.384954  0.00213126
         522   -0.405676   -0.384994  0.00212755
         523   -0.402852   -0.385028  0.00212375
         524   -0.406663    -0.38507   0.0021201
         525   -0.434226   -0.385163  0.00211813
         526   -0.424384   -0.385238  0.00211542
         527   -0.380464   -0.385229  0.00211142
         528   -0.372963   -0.385205  0.00210755
         529   -0.355652    -0.38515  0.00210431
         530   -0.371646   -0.385124  0.00210049
         531   -0.419773   -0.385189  0.00209755
         532   -0.433684   -0.385281  0.00209559
         533   -0.401515   -0.385311  0.00209188
         534    -0.40982   -0.385357  0.00208846
         535   -0.411676   -0.385406  0.00208514
         536   -0.422317   -0.385475  0.00208238
         537   -0.405733   -0.385513  0.00207885
         538   -0.364562   -0.385474  0.00207535
         539   -0.369386   -0.385444  0.00207171
         540   -0.376258   -0.385427  0.00206795
         541   -0.368598   -0.385396  0.00206436
         542   -0.359649   -0.385348  0.00206109
         543   -0.369441   -0.385319  0.00205751
         544   -0.372586   -0.385296  0.00205386
         545   -0.357119   -0.385244  0.00205074
         546   -0.335705   -0.385153  0.00204899
         547   -0.349493   -0.385088  0.00204628
         548    -0.35735   -0.385037  0.00204317
         549   -0.354693   -0.384982   0.0020402
         550   -0.367554    -0.38495  0.00203674
         551   -0.352951   -0.384892  0.00203387
         552   -0.358315   -0.384844  0.00203075
         553   -0.368204   -0.384814   0.0020273
         554   -0.374307   -0.384795  0.00202373
         555   -0.371243   -0.384771  0.00202023
         556   -0.364765   -0.384735  0.00201692
         557   -0.358781   -0.384688  0.00201384
         558   -0.350834   -0.384627  0.00201114
         559   -0.393584   -0.384643  0.00200761
         560    -0.38915   -0.384651  0.00200404
         561   -0.365912   -0.384618  0.00200075
         562   -0.352683   -0.384561  0.00199799
         563   -0.375779   -0.384546   0.0019945
         564   -0.398438    -0.38457  0.00199112
         565   -0.406577   -0.384609  0.00198798
         566   -0.395344   -0.384628  0.00198455
         567   -0.442116    -0.38473  0.00198364
         568   -0.473877   -0.384887  0.00198635
         569   -0.488903   -0.385069  0.00199125
         570   -0.469852   -0.385218  0.00199331
         571   -0.451514   -0.385334  0.00199319
         572   -0.427752   -0.385408  0.00199109
         573   -0.380361     -0.3854  0.00198763
         574   -0.334606   -0.385311  0.00198614
         575   -0.330259   -0.385215  0.00198499
         576   -0.350411   -0.385155  0.00198247
         577   -0.430809   -0.385234  0.00198061
         578    -0.48253   -0.385402  0.00198432
         579   -0.446773   -0.385508  0.00198372
         580   -0.385186   -0.385508   0.0019803
         581   -0.371221   -0.385483  0.00197705
         582   -0.372826   -0.385461  0.00197377
         583   -0.377832   -0.385448  0.00197043
         584   -0.376444   -0.385433  0.00196711
         585   -0.377346   -0.385419   0.0019638
         586   -0.357259   -0.385371  0.00196104
         587   -0.354541   -0.385319   0.0019584
         588   -0.383956   -0.385316  0.00195507
         589   -0.414625   -0.385366  0.00195238
         590   -0.402078   -0.385394  0.00194928
         591   -0.405132   -0.385428  0.00194627
         592   -0.424117   -0.385493  0.00194408
         593   -0.424886    -0.38556  0.00194193
         594   -0.380796   -0.385551  0.00193868
         595   -0.412983   -0.385598  0.00193597
         596   -0.424637   -0.385663  0.00193383
         597   -0.397102   -0.385682  0.00193069
         598    -0.34398   -0.385613  0.00192872
         599   -0.358328   -0.385567  0.00192603
         600   -0.368373   -0.385538  0.00192304
         601   -0.370294   -0.385513     0.00192
         602   -0.364933   -0.385479  0.00191712
         603    -0.37913   -0.385468  0.00191397
         604   -0.418141   -0.385522  0.00191156
         605   -0.429731   -0.385595   0.0019098
         606   -0.379468   -0.385585  0.00190668
         607     -0.3595   -0.385542  0.00190402
         608   -0.364318   -0.385507  0.00190121
         609   -0.384442   -0.385506  0.00189809
         610   -0.383536   -0.385502  0.00189498
         611   -0.369276   -0.385476  0.00189206
         612   -0.366069   -0.385444  0.00188924
         613   -0.365078   -0.385411  0.00188645
         614   -0.370859   -0.385387  0.00188352
         615    -0.35535   -0.385338  0.00188109
         616   -0.311353   -0.385218  0.00188187
         617   -0.307845   -0.385093  0.00188299
         618   -0.321503    -0.38499  0.00188276
         619    -0.33203   -0.384904  0.00188166
         620   -0.366366   -0.384875  0.00187886
         621   -0.414575   -0.384922  0.00187644
         622    -0.42678    -0.38499  0.00187463
         623   -0.408901   -0.385028  0.00187202
         624   -0.422022   -0.385087  0.00186996
         625   -0.431616   -0.385162  0.00186845
         626   -0.415221    -0.38521  0.00186608
         627   -0.392164   -0.385221  0.00186313
         628   -0.374804   -0.385204  0.00186024
         629   -0.385662   -0.385205  0.00185728
         630   -0.400316   -0.385229  0.00185449
         631   -0.390772   -0.385238  0.00185157
         632   -0.389614   -0.385245  0.00184866
         633   -0.381991    -0.38524  0.00184574
         634   -0.349091   -0.385183  0.00184371
         635   -0.319528   -0.385079   0.0018437
         636    -0.29676    -0.38494  0.00184603
         637   -0.318096   -0.384835  0.00184611
         638   -0.320861   -0.384735  0.00184594
         639   -0.326381   -0.384644  0.00184531
         640   -0.341894   -0.384577  0.00184363
         641   -0.368873   -0.384552  0.00184092
         642   -0.399929   -0.384576  0.00183821
         643    -0.39082   -0.384586  0.00183537
         644   -0.380288   -0.384579  0.00183254
         645   -0.418711   -0.384632  0.00183046
         646   -0.451937   -0.384737  0.00183059
         647   -0.449619   -0.384837   0.0018305
         648   -0.420697   -0.384892  0.00182851
         649   -0.403926   -0.384922  0.00182593
         650   -0.393981   -0.384935  0.00182318
         651   -0.355911   -0.384891  0.00182092
         652   -0.339714   -0.384822  0.00181945
         653    -0.34497   -0.384761  0.00181768
         654   -0.343736   -0.384698  0.00181599
         655   -0.365145   -0.384668  0.00181346
         656   -0.422335   -0.384725   0.0018116
         657   -0.401511   -0.384751  0.00180903
         658   -0.344544    -0.38469  0.00180731
         659   -0.351523   -0.384639  0.00180527
         660   -0.368622   -0.384615  0.00180269
         661   -0.339853   -0.384548  0.00180124
         662    -0.33584   -0.384474  0.00180002
         663   -0.337131   -0.384403  0.00179872
         664   -0.355718   -0.384359  0.00179653
         665   -0.358473    -0.38432  0.00179425
